ScientificName,Year,Month,ObservationCount
Antigonus emorsa,2014,10,1
Antigonus emorsa,2014,11,1
Antigonus emorsa,2015,3,1
Antigonus emorsa,2015,6,1
Antigonus emorsa,2015,8,2
Antigonus emorsa,2015,9,4
Antigonus emorsa,2015,12,1
Antigonus emorsa,2016,6,4
Antigonus emorsa,2016,7,2
Antigonus emorsa,2016,8,8
Antigonus emorsa,2016,9,2
Antigonus emorsa,2016,10,1
Antigonus emorsa,2017,5,1
Antigonus emorsa,2017,8,7
Antigonus emorsa,2017,9,4
Antigonus emorsa,2017,10,1
Antigonus erosus,2008,4,1
Antigonus erosus,2009,9,1
Antigonus erosus,2009,11,1
Antigonus erosus,2010,9,1
Antigonus erosus,2010,10,3
Antigonus erosus,2010,11,1
Antigonus erosus,2011,8,3
Antigonus erosus,2011,9,1
Antigonus erosus,2011,10,8
Antigonus erosus,2012,11,1
Antigonus erosus,2013,2,1
Antigonus erosus,2013,3,1
Antigonus erosus,2013,4,1
Antigonus erosus,2013,9,1
Antigonus erosus,2013,10,1
Antigonus erosus,2013,11,1
Antigonus erosus,2013,12,2
Antigonus erosus,2014,1,1
Antigonus erosus,2014,7,1
Antigonus erosus,2014,8,1
Antigonus erosus,2014,9,1
Antigonus erosus,2014,10,7
Antigonus erosus,2014,11,2
Antigonus erosus,2014,12,1
Antigonus erosus,2015,1,1
Antigonus erosus,2015,3,11
Antigonus erosus,2015,4,2
Antigonus erosus,2015,6,1
Antigonus erosus,2015,7,6
Antigonus erosus,2015,8,5
Antigonus erosus,2015,9,10
Antigonus erosus,2015,10,5
Antigonus erosus,2015,11,2
Antigonus erosus,2015,12,3
Antigonus erosus,2016,1,1
Antigonus erosus,2016,2,2
Antigonus erosus,2016,3,2
Antigonus erosus,2016,4,4
Antigonus erosus,2016,5,2
Antigonus erosus,2016,6,2
Antigonus erosus,2016,7,7
Antigonus erosus,2016,8,7
Antigonus erosus,2016,9,7
Antigonus erosus,2016,10,3
Antigonus erosus,2016,11,4
Antigonus erosus,2016,12,3
Antigonus erosus,2017,1,1
Antigonus erosus,2017,2,4
Antigonus erosus,2017,3,6
Antigonus erosus,2017,4,1
Antigonus erosus,2017,5,2
Antigonus erosus,2017,6,7
Antigonus erosus,2017,7,10
Antigonus erosus,2017,8,8
Antigonus erosus,2017,9,7
Antigonus erosus,2017,10,3
Antigonus funebris,2011,11,1
Antigonus funebris,2013,7,1
Antigonus funebris,2014,7,2
Antigonus funebris,2014,8,2
Antigonus funebris,2015,4,1
Antigonus funebris,2015,7,1
Antigonus funebris,2015,8,1
Antigonus funebris,2015,9,1
Antigonus funebris,2016,7,2
Antigonus funebris,2016,8,2
Antigonus funebris,2016,9,2
Antigonus funebris,2017,6,1
Antigonus funebris,2017,7,1
Antigonus funebris,2017,8,2
Antigonus funebris,2017,9,2
Antigonus nearchus,2006,3,1
Antigonus nearchus,2015,9,2
Antigonus nearchus,2016,1,1
Antigonus nearchus,2016,12,1
Antigonus nearchus,2017,4,1
Antigonus nearchus,2017,7,1
Antigonus nearchus,2017,10,1
Aphrissa statira,2007,7,1
Aphrissa statira,2011,7,1
Aphrissa statira,2011,11,1
Aphrissa statira,2011,12,1
Aphrissa statira,2013,7,1
Aphrissa statira,2013,9,1
Aphrissa statira,2013,11,2
Aphrissa statira,2015,3,1
Aphrissa statira,2015,7,2
Aphrissa statira,2015,9,1
Aphrissa statira,2015,11,1
Aphrissa statira,2015,12,1
Aphrissa statira,2016,2,1
Aphrissa statira,2016,3,5
Aphrissa statira,2016,4,1
Aphrissa statira,2016,6,1
Aphrissa statira,2016,7,2
Aphrissa statira,2016,8,1
Aphrissa statira,2016,9,3
Aphrissa statira,2016,12,1
Aphrissa statira,2017,2,1
Aphrissa statira,2017,6,3
Aphrissa statira,2017,7,3
Aphrissa statira,2017,8,1
Aphrissa statira,2017,10,2
Apodemia duryi,2004,9,1
Apodemia duryi,2012,7,1
Apodemia duryi,2017,8,1
Apodemia hepburni,2005,10,1
Apodemia hepburni,2012,9,1
Apodemia hepburni,2017,7,1
Apodemia mejicanus,2017,4,1
Apodemia mejicanus,2017,5,1
Apodemia mormo,1966,6,1
Apodemia mormo,2004,6,1
Apodemia mormo,2005,8,2
Apodemia mormo,2008,8,1
Apodemia mormo,2008,9,2
Apodemia mormo,2010,8,1
Apodemia mormo,2010,9,1
Apodemia mormo,2011,5,1
Apodemia mormo,2011,9,1
Apodemia mormo,2012,2,1
Apodemia mormo,2012,3,1
Apodemia mormo,2012,4,2
Apodemia mormo,2012,5,1
Apodemia mormo,2012,6,1
Apodemia mormo,2012,7,3
Apodemia mormo,2012,9,1
Apodemia mormo,2013,3,5
Apodemia mormo,2013,4,2
Apodemia mormo,2013,5,3
Apodemia mormo,2013,6,3
Apodemia mormo,2013,7,2
Apodemia mormo,2013,8,3
Apodemia mormo,2013,9,11
Apodemia mormo,2013,10,6
Apodemia mormo,2014,2,2
Apodemia mormo,2014,3,5
Apodemia mormo,2014,4,1
Apodemia mormo,2014,5,1
Apodemia mormo,2014,6,4
Apodemia mormo,2014,7,1
Apodemia mormo,2014,8,13
Apodemia mormo,2014,9,5
Apodemia mormo,2014,10,5
Apodemia mormo,2015,2,2
Apodemia mormo,2015,3,7
Apodemia mormo,2015,4,7
Apodemia mormo,2015,5,4
Apodemia mormo,2015,6,1
Apodemia mormo,2015,7,6
Apodemia mormo,2015,8,8
Apodemia mormo,2015,9,21
Apodemia mormo,2015,10,8
Apodemia mormo,2015,11,2
Apodemia mormo,2015,12,3
Apodemia mormo,2016,1,1
Apodemia mormo,2016,2,1
Apodemia mormo,2016,3,8
Apodemia mormo,2016,4,20
Apodemia mormo,2016,5,14
Apodemia mormo,2016,6,3
Apodemia mormo,2016,7,6
Apodemia mormo,2016,8,19
Apodemia mormo,2016,9,32
Apodemia mormo,2016,10,15
Apodemia mormo,2017,3,10
Apodemia mormo,2017,4,24
Apodemia mormo,2017,5,15
Apodemia mormo,2017,6,3
Apodemia mormo,2017,7,5
Apodemia mormo,2017,8,11
Apodemia mormo,2017,9,18
Apodemia mormo,2017,10,19
Apodemia multiplaga,2011,8,1
Apodemia multiplaga,2015,5,1
Apodemia multiplaga,2015,9,1
Apodemia multiplaga,2015,10,1
Apodemia multiplaga,2016,6,1
Apodemia nais,2016,6,1
Apodemia nais,2017,6,3
Apodemia nais,2017,7,2
Apodemia palmerii,2004,6,1
Apodemia palmerii,2005,8,1
Apodemia palmerii,2006,8,1
Apodemia palmerii,2010,10,1
Apodemia palmerii,2011,7,1
Apodemia palmerii,2012,6,1
Apodemia palmerii,2012,7,1
Apodemia palmerii,2013,8,1
Apodemia palmerii,2013,9,1
Apodemia palmerii,2013,10,2
Apodemia palmerii,2014,7,1
Apodemia palmerii,2015,4,1
Apodemia palmerii,2015,5,3
Apodemia palmerii,2015,7,1
Apodemia palmerii,2015,8,2
Apodemia palmerii,2016,5,3
Apodemia palmerii,2016,6,1
Apodemia palmerii,2016,7,5
Apodemia palmerii,2016,8,7
Apodemia palmerii,2016,9,4
Apodemia palmerii,2016,10,2
Apodemia palmerii,2017,4,1
Apodemia palmerii,2017,5,2
Apodemia palmerii,2017,7,1
Apodemia palmerii,2017,8,6
Apodemia palmerii,2017,9,5
Apodemia virgulti,2009,9,1
Apodemia virgulti,2011,11,1
Apodemia virgulti,2012,5,1
Apodemia virgulti,2013,3,1
Apodemia virgulti,2013,4,1
Apodemia virgulti,2013,5,1
Apodemia virgulti,2013,6,3
Apodemia virgulti,2013,7,1
Apodemia virgulti,2013,8,1
Apodemia virgulti,2014,2,1
Apodemia virgulti,2014,3,3
Apodemia virgulti,2014,6,2
Apodemia virgulti,2014,8,1
Apodemia virgulti,2015,2,2
Apodemia virgulti,2015,3,3
Apodemia virgulti,2015,4,2
Apodemia virgulti,2015,5,1
Apodemia virgulti,2015,6,1
Apodemia virgulti,2015,7,1
Apodemia virgulti,2015,8,5
Apodemia virgulti,2015,9,2
Apodemia virgulti,2015,10,2
Apodemia virgulti,2015,12,1
Apodemia virgulti,2016,3,5
Apodemia virgulti,2016,4,6
Apodemia virgulti,2016,5,13
Apodemia virgulti,2016,6,5
Apodemia virgulti,2016,7,10
Apodemia virgulti,2016,8,5
Apodemia virgulti,2016,9,10
Apodemia virgulti,2016,10,2
Apodemia virgulti,2016,11,1
Apodemia virgulti,2017,3,4
Apodemia virgulti,2017,4,5
Apodemia virgulti,2017,5,3
Apodemia virgulti,2017,6,2
Apodemia virgulti,2017,7,5
Apodemia virgulti,2017,8,3
Apodemia virgulti,2017,9,6
Apodemia virgulti,2017,10,4
Apodemia walkeri,2003,10,2
Apodemia walkeri,2009,10,1
Apodemia walkeri,2013,10,1
Apodemia walkeri,2014,6,1
Apodemia walkeri,2014,7,1
Apodemia walkeri,2014,10,3
Apodemia walkeri,2014,12,1
Apodemia walkeri,2015,1,1
Apodemia walkeri,2015,9,1
Apodemia walkeri,2015,11,6
Apodemia walkeri,2016,3,1
Apodemia walkeri,2016,4,1
Apodemia walkeri,2016,7,1
Apodemia walkeri,2016,8,1
Apodemia walkeri,2016,9,2
Apodemia walkeri,2016,10,1
Apodemia walkeri,2016,12,1
Apodemia walkeri,2017,1,2
Apodemia walkeri,2017,3,1
Apodemia walkeri,2017,9,3
Apyrrothrix araxes,2004,8,2
Apyrrothrix araxes,2008,8,1
Apyrrothrix araxes,2009,7,1
Apyrrothrix araxes,2009,8,1
Apyrrothrix araxes,2010,8,1
Apyrrothrix araxes,2012,6,1
Apyrrothrix araxes,2013,3,1
Apyrrothrix araxes,2014,7,1
Apyrrothrix araxes,2014,8,1
Apyrrothrix araxes,2015,5,1
Apyrrothrix araxes,2015,7,1
Apyrrothrix araxes,2015,8,4
Apyrrothrix araxes,2016,7,3
Apyrrothrix araxes,2016,8,5
Apyrrothrix araxes,2016,9,5
Apyrrothrix araxes,2017,5,1
Apyrrothrix araxes,2017,6,1
Apyrrothrix araxes,2017,7,2
Apyrrothrix araxes,2017,8,17
Apyrrothrix araxes,2017,9,3
Arawacus jada,2009,9,1
Arawacus jada,2010,9,1
Arawacus jada,2011,7,1
Arawacus jada,2011,8,1
Arawacus jada,2012,3,1
Arawacus jada,2012,4,1
Arawacus jada,2013,10,1
Arawacus jada,2013,12,1
Arawacus jada,2014,2,1
Arawacus jada,2014,3,1
Arawacus jada,2014,5,1
Arawacus jada,2014,6,2
Arawacus jada,2015,7,2
Arawacus jada,2015,9,2
Arawacus jada,2017,1,1
Arawacus jada,2017,4,1
Arawacus jada,2017,7,1
Arawacus sito,2009,9,2
Arawacus sito,2011,3,1
Arawacus sito,2012,12,1
Arawacus sito,2013,2,1
Arawacus sito,2014,11,1
Arawacus sito,2015,3,2
Arawacus sito,2015,7,1
Arawacus sito,2015,11,2
Arawacus sito,2016,3,1
Arawacus sito,2016,5,2
Arawacus sito,2017,1,1
Arawacus togarna,2017,7,1
Arcas cypria,2017,1,1
Arcas imperialis,2017,9,2
Arteurotia tractipennis,2014,12,8
Arteurotia tractipennis,2015,3,7
Arteurotia tractipennis,2015,4,1
Arteurotia tractipennis,2015,11,1
Arteurotia tractipennis,2015,12,5
Arteurotia tractipennis,2016,1,2
Arteurotia tractipennis,2016,3,1
Arteurotia tractipennis,2016,4,1
Arteurotia tractipennis,2016,11,2
Arteurotia tractipennis,2016,12,3
Arteurotia tractipennis,2017,1,3
Arteurotia tractipennis,2017,4,3
Arteurotia tractipennis,2017,6,1
Asbolis capucinus,2008,11,1
Asbolis capucinus,2012,3,1
Asbolis capucinus,2013,7,1
Asbolis capucinus,2013,10,1
Asbolis capucinus,2014,4,1
Asbolis capucinus,2014,5,2
Asbolis capucinus,2015,1,2
Asbolis capucinus,2015,4,1
Asbolis capucinus,2015,5,1
Asbolis capucinus,2015,7,1
Asbolis capucinus,2015,10,1
Asbolis capucinus,2015,12,2
Asbolis capucinus,2016,2,1
Asbolis capucinus,2016,3,1
Asbolis capucinus,2016,4,1
Asbolis capucinus,2016,6,1
Asbolis capucinus,2016,7,4
Asbolis capucinus,2016,8,1
Asbolis capucinus,2016,9,2
Asbolis capucinus,2016,10,4
Asbolis capucinus,2016,11,2
Asbolis capucinus,2016,12,3
Asbolis capucinus,2017,1,5
Asbolis capucinus,2017,2,5
Asbolis capucinus,2017,3,1
Asbolis capucinus,2017,4,4
Asbolis capucinus,2017,5,1
Asbolis capucinus,2017,6,2
Asbolis capucinus,2017,7,4
Asbolis capucinus,2017,8,1
Asbolis capucinus,2017,10,1
Ascia monuste,1989,9,1
Ascia monuste,2007,5,1
Ascia monuste,2007,7,1
Ascia monuste,2008,2,1
Ascia monuste,2008,9,1
Ascia monuste,2008,10,1
Ascia monuste,2008,11,2
Ascia monuste,2009,5,1
Ascia monuste,2009,10,4
Ascia monuste,2009,12,1
Ascia monuste,2010,2,1
Ascia monuste,2010,6,1
Ascia monuste,2010,7,1
Ascia monuste,2010,9,1
Ascia monuste,2011,4,1
Ascia monuste,2011,7,4
Ascia monuste,2011,8,2
Ascia monuste,2011,9,1
Ascia monuste,2012,5,1
Ascia monuste,2012,6,1
Ascia monuste,2012,10,1
Ascia monuste,2012,11,3
Ascia monuste,2012,12,4
Ascia monuste,2013,2,2
Ascia monuste,2013,3,1
Ascia monuste,2013,4,2
Ascia monuste,2013,5,1
Ascia monuste,2013,6,3
Ascia monuste,2013,7,5
Ascia monuste,2013,8,2
Ascia monuste,2013,9,7
Ascia monuste,2013,10,6
Ascia monuste,2013,11,4
Ascia monuste,2013,12,7
Ascia monuste,2014,1,3
Ascia monuste,2014,2,6
Ascia monuste,2014,4,3
Ascia monuste,2014,5,5
Ascia monuste,2014,6,4
Ascia monuste,2014,7,6
Ascia monuste,2014,8,7
Ascia monuste,2014,9,3
Ascia monuste,2014,10,8
Ascia monuste,2014,11,8
Ascia monuste,2014,12,8
Ascia monuste,2015,1,8
Ascia monuste,2015,2,3
Ascia monuste,2015,3,4
Ascia monuste,2015,4,7
Ascia monuste,2015,5,7
Ascia monuste,2015,6,10
Ascia monuste,2015,7,14
Ascia monuste,2015,8,13
Ascia monuste,2015,9,6
Ascia monuste,2015,10,7
Ascia monuste,2015,11,12
Ascia monuste,2015,12,7
Ascia monuste,2016,1,22
Ascia monuste,2016,2,8
Ascia monuste,2016,3,8
Ascia monuste,2016,4,20
Ascia monuste,2016,5,17
Ascia monuste,2016,6,28
Ascia monuste,2016,7,23
Ascia monuste,2016,8,23
Ascia monuste,2016,9,6
Ascia monuste,2016,10,10
Ascia monuste,2016,11,38
Ascia monuste,2016,12,18
Ascia monuste,2017,1,25
Ascia monuste,2017,2,22
Ascia monuste,2017,3,19
Ascia monuste,2017,4,41
Ascia monuste,2017,5,17
Ascia monuste,2017,6,15
Ascia monuste,2017,7,27
Ascia monuste,2017,8,20
Ascia monuste,2017,9,20
Ascia monuste,2017,10,9
Astraptes alector,2008,4,1
Astraptes alector,2010,11,1
Astraptes alector,2013,10,1
Astraptes alector,2013,11,1
Astraptes alector,2014,2,1
Astraptes alector,2014,4,1
Astraptes alector,2014,9,1
Astraptes alector,2015,1,2
Astraptes alector,2015,9,2
Astraptes alector,2015,12,1
Astraptes alector,2016,2,1
Astraptes alector,2016,8,2
Astraptes alector,2016,10,1
Astraptes alector,2016,11,3
Astraptes alector,2016,12,6
Astraptes alector,2017,3,1
Astraptes alector,2017,5,2
Astraptes alector,2017,8,1
Astraptes alector,2017,9,1
Astraptes anaphus,2008,11,1
Astraptes anaphus,2012,8,1
Astraptes anaphus,2013,8,1
Astraptes anaphus,2013,9,1
Astraptes anaphus,2014,2,1
Astraptes anaphus,2014,7,1
Astraptes anaphus,2014,10,1
Astraptes anaphus,2014,12,2
Astraptes anaphus,2015,1,6
Astraptes anaphus,2015,2,1
Astraptes anaphus,2015,3,3
Astraptes anaphus,2015,8,1
Astraptes anaphus,2015,9,2
Astraptes anaphus,2015,11,1
Astraptes anaphus,2015,12,5
Astraptes anaphus,2016,1,1
Astraptes anaphus,2016,2,5
Astraptes anaphus,2016,3,1
Astraptes anaphus,2016,4,2
Astraptes anaphus,2016,5,1
Astraptes anaphus,2016,9,1
Astraptes anaphus,2016,10,3
Astraptes anaphus,2016,11,3
Astraptes anaphus,2016,12,5
Astraptes anaphus,2017,1,2
Astraptes anaphus,2017,2,1
Astraptes anaphus,2017,3,1
Astraptes anaphus,2017,6,1
Astraptes anaphus,2017,10,1
Astraptes brevicauda,2015,1,1
Astraptes egregius,2014,8,1
Astraptes egregius,2016,11,4
Astraptes fulgerator,1999,12,1
Astraptes fulgerator,2003,10,2
Astraptes fulgerator,2006,5,1
Astraptes fulgerator,2006,10,1
Astraptes fulgerator,2007,9,2
Astraptes fulgerator,2008,8,1
Astraptes fulgerator,2008,9,2
Astraptes fulgerator,2009,11,1
Astraptes fulgerator,2010,8,1
Astraptes fulgerator,2010,9,1
Astraptes fulgerator,2010,10,2
Astraptes fulgerator,2011,12,1
Astraptes fulgerator,2012,9,1
Astraptes fulgerator,2013,3,1
Astraptes fulgerator,2013,5,1
Astraptes fulgerator,2013,7,1
Astraptes fulgerator,2013,8,1
Astraptes fulgerator,2013,9,1
Astraptes fulgerator,2013,11,3
Astraptes fulgerator,2014,2,2
Astraptes fulgerator,2014,3,1
Astraptes fulgerator,2014,4,2
Astraptes fulgerator,2014,5,1
Astraptes fulgerator,2014,6,2
Astraptes fulgerator,2014,7,1
Astraptes fulgerator,2014,8,3
Astraptes fulgerator,2014,10,6
Astraptes fulgerator,2014,11,5
Astraptes fulgerator,2014,12,4
Astraptes fulgerator,2015,1,3
Astraptes fulgerator,2015,2,1
Astraptes fulgerator,2015,3,2
Astraptes fulgerator,2015,4,4
Astraptes fulgerator,2015,5,3
Astraptes fulgerator,2015,6,9
Astraptes fulgerator,2015,7,4
Astraptes fulgerator,2015,8,10
Astraptes fulgerator,2015,9,2
Astraptes fulgerator,2015,10,4
Astraptes fulgerator,2015,11,20
Astraptes fulgerator,2015,12,7
Astraptes fulgerator,2016,1,4
Astraptes fulgerator,2016,2,2
Astraptes fulgerator,2016,3,2
Astraptes fulgerator,2016,4,2
Astraptes fulgerator,2016,5,2
Astraptes fulgerator,2016,6,4
Astraptes fulgerator,2016,7,5
Astraptes fulgerator,2016,8,8
Astraptes fulgerator,2016,9,2
Astraptes fulgerator,2016,10,6
Astraptes fulgerator,2016,11,16
Astraptes fulgerator,2016,12,13
Astraptes fulgerator,2017,1,2
Astraptes fulgerator,2017,2,6
Astraptes fulgerator,2017,3,2
Astraptes fulgerator,2017,4,6
Astraptes fulgerator,2017,5,5
Astraptes fulgerator,2017,6,3
Astraptes fulgerator,2017,7,7
Astraptes fulgerator,2017,8,4
Astraptes fulgerator,2017,9,4
Astraptes fulgerator,2017,10,7
Astraptes phalaecus,2016,11,1
Astraptes phalaecus,2017,2,1
Atalopedes campestris,2003,5,1
Atalopedes campestris,2003,8,1
Atalopedes campestris,2003,10,1
Atalopedes campestris,2004,10,1
Atalopedes campestris,2005,7,1
Atalopedes campestris,2005,9,1
Atalopedes campestris,2006,7,1
Atalopedes campestris,2006,8,1
Atalopedes campestris,2006,9,5
Atalopedes campestris,2007,5,1
Atalopedes campestris,2007,6,1
Atalopedes campestris,2007,7,1
Atalopedes campestris,2007,10,2
Atalopedes campestris,2007,11,1
Atalopedes campestris,2008,8,1
Atalopedes campestris,2008,9,2
Atalopedes campestris,2009,1,1
Atalopedes campestris,2009,4,1
Atalopedes campestris,2009,6,1
Atalopedes campestris,2009,7,1
Atalopedes campestris,2009,9,3
Atalopedes campestris,2009,10,3
Atalopedes campestris,2010,4,1
Atalopedes campestris,2010,5,1
Atalopedes campestris,2010,6,1
Atalopedes campestris,2010,7,3
Atalopedes campestris,2010,8,5
Atalopedes campestris,2010,9,1
Atalopedes campestris,2010,10,1
Atalopedes campestris,2010,11,1
Atalopedes campestris,2011,3,1
Atalopedes campestris,2011,4,1
Atalopedes campestris,2011,5,1
Atalopedes campestris,2011,7,1
Atalopedes campestris,2011,10,2
Atalopedes campestris,2012,4,2
Atalopedes campestris,2012,5,4
Atalopedes campestris,2012,6,7
Atalopedes campestris,2012,7,9
Atalopedes campestris,2012,8,18
Atalopedes campestris,2012,9,9
Atalopedes campestris,2012,10,4
Atalopedes campestris,2013,4,1
Atalopedes campestris,2013,5,1
Atalopedes campestris,2013,6,7
Atalopedes campestris,2013,7,21
Atalopedes campestris,2013,8,15
Atalopedes campestris,2013,9,70
Atalopedes campestris,2013,10,7
Atalopedes campestris,2013,11,5
Atalopedes campestris,2013,12,1
Atalopedes campestris,2014,3,1
Atalopedes campestris,2014,4,12
Atalopedes campestris,2014,5,5
Atalopedes campestris,2014,6,8
Atalopedes campestris,2014,7,15
Atalopedes campestris,2014,8,19
Atalopedes campestris,2014,9,20
Atalopedes campestris,2014,10,17
Atalopedes campestris,2014,11,6
Atalopedes campestris,2015,3,2
Atalopedes campestris,2015,4,12
Atalopedes campestris,2015,5,8
Atalopedes campestris,2015,6,15
Atalopedes campestris,2015,7,22
Atalopedes campestris,2015,8,51
Atalopedes campestris,2015,9,26
Atalopedes campestris,2015,10,33
Atalopedes campestris,2015,11,13
Atalopedes campestris,2015,12,4
Atalopedes campestris,2016,1,1
Atalopedes campestris,2016,3,5
Atalopedes campestris,2016,4,18
Atalopedes campestris,2016,5,18
Atalopedes campestris,2016,6,36
Atalopedes campestris,2016,7,22
Atalopedes campestris,2016,8,87
Atalopedes campestris,2016,9,114
Atalopedes campestris,2016,10,94
Atalopedes campestris,2016,11,31
Atalopedes campestris,2016,12,3
Atalopedes campestris,2017,2,3
Atalopedes campestris,2017,3,41
Atalopedes campestris,2017,4,34
Atalopedes campestris,2017,5,36
Atalopedes campestris,2017,6,38
Atalopedes campestris,2017,7,81
Atalopedes campestris,2017,8,188
Atalopedes campestris,2017,9,296
Atalopedes campestris,2017,10,163
Atalopedes campestris,2017,11,5
Atarnes sallei,2009,9,1
Atarnes sallei,2010,6,1
Atarnes sallei,2010,11,1
Atarnes sallei,2013,8,1
Atarnes sallei,2013,9,1
Atarnes sallei,2013,10,1
Atarnes sallei,2014,1,1
Atarnes sallei,2014,11,2
Atarnes sallei,2015,3,2
Atarnes sallei,2015,9,2
Atarnes sallei,2015,12,2
Atarnes sallei,2016,1,1
Atarnes sallei,2016,3,1
Atarnes sallei,2016,4,1
Atarnes sallei,2016,7,2
Atarnes sallei,2016,9,1
Atarnes sallei,2016,10,1
Atarnes sallei,2017,3,1
Atarnes sallei,2017,4,1
Atarnes sallei,2017,6,1
Atarnes sallei,2017,7,1
Atarnes sallei,2017,8,1
Atarnes sallei,2017,9,2
Atlides carpasia,2017,2,1
Atlides carpasia,2017,4,1
Atlides carpasia,2017,9,2
Atlides gaumeri,2013,7,1
Atlides gaumeri,2014,7,1
Atlides gaumeri,2014,11,1
Atlides gaumeri,2016,3,1
Atlides halesus,1990,11,1
Atlides halesus,2002,11,1
Atlides halesus,2003,10,1
Atlides halesus,2003,12,1
Atlides halesus,2004,3,1
Atlides halesus,2004,6,1
Atlides halesus,2006,6,1
Atlides halesus,2006,7,1
Atlides halesus,2007,2,1
Atlides halesus,2008,5,1
Atlides halesus,2009,10,2
Atlides halesus,2010,3,1
Atlides halesus,2011,3,1
Atlides halesus,2011,4,1
Atlides halesus,2011,5,1
Atlides halesus,2011,8,1
Atlides halesus,2011,9,2
Atlides halesus,2012,2,2
Atlides halesus,2012,4,1
Atlides halesus,2012,5,2
Atlides halesus,2012,6,2
Atlides halesus,2012,7,2
Atlides halesus,2012,9,1
Atlides halesus,2012,10,2
Atlides halesus,2012,11,3
Atlides halesus,2013,2,1
Atlides halesus,2013,3,3
Atlides halesus,2013,7,2
Atlides halesus,2013,8,2
Atlides halesus,2013,9,2
Atlides halesus,2013,10,2
Atlides halesus,2013,11,4
Atlides halesus,2014,2,1
Atlides halesus,2014,3,3
Atlides halesus,2014,5,4
Atlides halesus,2014,7,1
Atlides halesus,2014,8,2
Atlides halesus,2014,9,3
Atlides halesus,2014,10,12
Atlides halesus,2014,11,2
Atlides halesus,2014,12,1
Atlides halesus,2015,1,1
Atlides halesus,2015,2,2
Atlides halesus,2015,3,5
Atlides halesus,2015,4,4
Atlides halesus,2015,5,13
Atlides halesus,2015,6,4
Atlides halesus,2015,7,3
Atlides halesus,2015,8,5
Atlides halesus,2015,9,8
Atlides halesus,2015,10,23
Atlides halesus,2015,11,8
Atlides halesus,2015,12,2
Atlides halesus,2016,1,2
Atlides halesus,2016,2,3
Atlides halesus,2016,3,6
Atlides halesus,2016,4,5
Atlides halesus,2016,5,15
Atlides halesus,2016,6,2
Atlides halesus,2016,7,10
Atlides halesus,2016,8,10
Atlides halesus,2016,9,16
Atlides halesus,2016,10,41
Atlides halesus,2016,11,8
Atlides halesus,2016,12,2
Atlides halesus,2017,1,6
Atlides halesus,2017,2,10
Atlides halesus,2017,3,8
Atlides halesus,2017,4,30
Atlides halesus,2017,5,13
Atlides halesus,2017,6,10
Atlides halesus,2017,7,12
Atlides halesus,2017,8,17
Atlides halesus,2017,9,34
Atlides halesus,2017,10,37
Atlides inachus,2015,7,1
Atlides polybe,2017,4,1
Atrytone arogos,2016,6,1
Atrytone arogos,2016,8,1
Atrytone arogos,2017,6,1
Atrytonopsis deva,2015,5,1
Atrytonopsis deva,2015,6,1
Atrytonopsis deva,2016,5,1
Atrytonopsis edwardsi,2014,9,1
Atrytonopsis edwardsi,2015,5,3
Atrytonopsis edwardsi,2016,5,1
Atrytonopsis edwardsi,2017,4,1
Atrytonopsis edwardsi,2017,8,3
Atrytonopsis hianna,2011,3,1
Atrytonopsis hianna,2011,4,1
Atrytonopsis hianna,2012,5,1
Atrytonopsis hianna,2013,5,1
Atrytonopsis hianna,2013,6,1
Atrytonopsis hianna,2014,5,1
Atrytonopsis hianna,2014,6,1
Atrytonopsis hianna,2015,4,2
Atrytonopsis hianna,2015,5,9
Atrytonopsis hianna,2015,6,1
Atrytonopsis hianna,2016,5,5
Atrytonopsis hianna,2016,6,4
Atrytonopsis hianna,2017,4,2
Atrytonopsis hianna,2017,5,7
Atrytonopsis hianna,2017,6,7
Atrytonopsis loammi,2013,6,1
Atrytonopsis loammi,2014,4,1
Atrytonopsis loammi,2014,9,1
Atrytonopsis loammi,2015,4,1
Atrytonopsis loammi,2015,6,1
Atrytonopsis loammi,2015,10,1
Atrytonopsis loammi,2016,10,1
Atrytonopsis pittacus,2015,3,1
Atrytonopsis pittacus,2017,4,4
Atrytonopsis pittacus,2017,5,1
Autochton cellus,1998,7,1
Autochton cellus,2003,7,1
Autochton cellus,2004,4,1
Autochton cellus,2007,6,1
Autochton cellus,2007,7,1
Autochton cellus,2008,5,1
Autochton cellus,2008,7,1
Autochton cellus,2008,8,1
Autochton cellus,2009,7,1
Autochton cellus,2010,5,1
Autochton cellus,2012,5,1
Autochton cellus,2012,6,1
Autochton cellus,2012,7,5
Autochton cellus,2012,8,1
Autochton cellus,2012,11,1
Autochton cellus,2013,5,1
Autochton cellus,2013,6,5
Autochton cellus,2013,7,13
Autochton cellus,2013,8,2
Autochton cellus,2013,9,4
Autochton cellus,2013,12,1
Autochton cellus,2014,3,1
Autochton cellus,2014,5,1
Autochton cellus,2014,6,5
Autochton cellus,2014,7,6
Autochton cellus,2014,8,7
Autochton cellus,2014,9,1
Autochton cellus,2015,1,1
Autochton cellus,2015,4,3
Autochton cellus,2015,5,8
Autochton cellus,2015,6,4
Autochton cellus,2015,7,14
Autochton cellus,2015,8,3
Autochton cellus,2016,4,1
Autochton cellus,2016,5,1
Autochton cellus,2016,6,7
Autochton cellus,2016,7,13
Autochton cellus,2016,8,11
